language	license	rightsHolder	datasetID	institutionCode	datasetName	taxonID	acceptedNameUsageID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	genus	taxonRank	nomenclaturalCode	taxonomicStatus	taxonRemarks
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:220875ef16cfe3cd2839e93679d1bd61	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix subangulata Issel, 1868	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:14a36afa819f97427db1656cb2b0bc71	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Massylaea umbilicata (Castriota, 1899)	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:c6dafaa0b5ca2b7b464cddf6c90f677b	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix vermiculata var. usticensis Monterosato, 1892	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:7188770074efc3da2af4d1f4938a490b	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Helix servilis Shuttleworth, 1852	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:1b1abaa6d817ae5e1b7ec3eafec36fc2	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Helix caputspinulae Reeve, 1852	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:7212354238cd4046569064a5d7b3f8ca	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Paralaoma raoulensis Iredale, 1913	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:0437d4a02a4eebd0ce95a6a6b3549f58	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Helix micropleuros J. Paget, 1854	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a36598859ac8e1ac3458e5937a9e97fa	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Helix conspecta Bland, 1865	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:34809317e461ff68163fafb1446a80c9	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Punctum conspectum (Bland, 1865)	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:693a8b00e56de78790e2775b6225e4bd	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Helix pusilla Lowe, 1831	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:6b4eb00ec802a21d53ac22ef0f148179	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Toltecia pusilla (Lowe, 1831)	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:4cb36d881db714065eff0ceacb2c2733	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Helix elachia Bourguignat, 1865	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:0439d9b82434e84502625ed669dde976	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Helix hypocrita Dohrn, 1849	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:d27c7040e1681b812021e260daca54aa	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Helix poupillieri Bourguignat, 1864	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:f2436016c9ee54e86049fd2a89622f44	alien-mollusca-checklist:taxon:4f18c8c544a69fbb5d3b351aee6bd8c8	Helix tenuicostata L. Pfeiffer, 1846	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Punctidae Morse, 1864	Paralaoma Iredale, 1913	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:bbfc826c73188dd8ea8aed53f9357717	alien-mollusca-checklist:taxon:2318917247314d7cb642d294b393df34	Helix striatella Rang, 1831	Striosubulina striatella (Rang, 1831)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Subulinidae P. Fischer & Crosse, 1877	Striosubulina Thiele, 1933	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:e73ed4ade974c6f638e16e17360f47d8	alien-mollusca-checklist:taxon:2318917247314d7cb642d294b393df34	Subulina grandis Madge, 1938	Striosubulina striatella (Rang, 1831)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Subulinidae P. Fischer & Crosse, 1877	Striosubulina Thiele, 1933	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:ad0da940452dc24ae1a34dce0eaf56d5	alien-mollusca-checklist:taxon:2318917247314d7cb642d294b393df34	Achatina petrensis Morelet, 1866	Striosubulina striatella (Rang, 1831)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Subulinidae P. Fischer & Crosse, 1877	Striosubulina Thiele, 1933	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:23258d1d3a2a87ce16298acd193609bd	alien-mollusca-checklist:taxon:975a02ad362135b36d24c691aa7a83d9	Amalia budapestensis Hazay, 1880	Tandonia budapestensis (Hazay, 1880)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:dd72b03a6e9f2e025577a0453a2b94bc	alien-mollusca-checklist:taxon:975a02ad362135b36d24c691aa7a83d9	Amalia cibiniensis M. von Kimakowicz, 1884	Tandonia budapestensis (Hazay, 1880)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:c72afe015777a9983aa08154cf3c4d60	alien-mollusca-checklist:taxon:975a02ad362135b36d24c691aa7a83d9	Limax gracilis Leydig, 1876	Tandonia budapestensis (Hazay, 1880)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:cce7dbcdfa17cadaec33f8a949fb494d	alien-mollusca-checklist:taxon:975a02ad362135b36d24c691aa7a83d9	Milax valachicus Grossu & Lupu, 1961	Tandonia budapestensis (Hazay, 1880)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:7f77b6bea93fd642b998987b5180191d	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Limax sowerbyi A. Férussac, 1823	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:70eaa388d64b315a8eca9ebd9e96c859	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Limax agrillaceus Gassies, 1856	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:6b07e9bd0799b9e9be9005a345bec522	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Milax barbarus J. Mabille, 1869	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:f0765ed2f640de28fa37cd056e8a5c4c	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Limax carinatus Risso, 1826	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:b578560adbf4bbbdb7a6e0cd2d99133b	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia carinata var. casertana Lessona & Pollonera, 1882	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:97efd92ab198f07e2a06246bfadd985d	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Milax collingei P. Hesse, 1926	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:4606aeb22d0db93e43f3dbac6e66a574	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Limax etruscus Issel, 1868	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:bd21e6d1ca6419ab8d7e2795165b0448	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia fulva Paulucci, 1879	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:1f0278303a03ad1e6d31590eecdd97ae	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia hessei O. Boettger, 1882	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:021fac091a23a1b4c2156ce3f4a44295	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia carinata var. insolita Lessona & Pollonera, 1882	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:1874c554ac95d7773b9cf4884191a590	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia kobelti P. Hesse, 1882	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:73e4970da912a68841d869ba88722f5d	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia maculata Collinge, 1895	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:da759e88d890b7bc8f0ea8aa1cbd56a2	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia mongianensis Paulucci, 1879	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a68b640346ca465b8225d8f91f3b746d	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia carinata var. oretea Lessona & Pollonera, 1882	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:de9b136b4336ce1fc18c9e69ba512bb4	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia carinata var. pallidissima Lessona & Pollonera, 1882	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:bd0938e455869fc169c526af96e98b1e	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia pallidula Cockerell, 1890	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:106f1da64fc0af8bbbfb294a55230600	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia pratensis Torres Mínguez, 1923	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:0763292fb37cf9e455defd49d561e731	alien-mollusca-checklist:taxon:b58a4fbf2481e23e725bc4100b953cc8	Amalia tyrrena Lessona & Pollonera, 1882	Tandonia sowerbyi (A. Férussac, 1823)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Milacidae Ellis, 1926	Tandonia Lessona & Pollonera, 1882	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:bf9f8d163777f9fa55a52eb988fc9b3b	alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3	Testacella barcinonensis Pollonera, 1888	Testacella haliotidea Draparnaud, 1801	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Testacellidae Gray, 1840	Testacella Lamarck, 1801	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:d9524500597c17b05feb5d661344a1f9	alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3	Testacella dubia Pollonera, 1888	Testacella haliotidea Draparnaud, 1801	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Testacellidae Gray, 1840	Testacella Lamarck, 1801	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:3f32dcd5ac3fd0d8d71ca89846fd6b16	alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3	Testacella esserana Fagot, 1892	Testacella haliotidea Draparnaud, 1801	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Testacellidae Gray, 1840	Testacella Lamarck, 1801	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:8995b081c72525d24b94dbcad118e1ec	alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3	Testacella europaea Roissy, 1805	Testacella haliotidea Draparnaud, 1801	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Testacellidae Gray, 1840	Testacella Lamarck, 1801	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:9584bde175955f0392afba7002aa0493	alien-mollusca-checklist:taxon:f2ef505870d28353c0af74488e4f63d3	Testacella galliae Oken, 1815	Testacella haliotidea Draparnaud, 1801	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Testacellidae Gray, 1840	Testacella Lamarck, 1801	species	ICZN	heterotypicSynonym	""
